scorer,,,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk
labeled-data,2023_08_02_Bob-14h_01_21,img279.png,290.71881058740996,229.26452286301264,301.03207596214736,262.0985922193195,283.1417176590314,207.58561809570742,273.8808263021244,206.95419368500922,281.878868837635,198.95615114949857,290.5083357838439,205.69134486361278,282.93124285546537,216.63603464904844,332.60329649705784,201.06089918515926,318.71195946169723,204.84944564934852,332.81377130062396,192.85238184608252,343.7584610860596,199.16662595306462,333.65567051488824,212.84748818485917,273.67035149855826,188.6428857747611,299.1378027300527,170.12110306094695,350.7041296037399,165.91160698962557,385.64294699570746,190.7476338104218
labeled-data,2023_08_02_Bob-14h_01_21,img298.png,287.772163337485,221.05600552393588,296.822579890826,258.0995709515642,282.93124285546537,201.27137398872532,274.09130110569043,200.8504243815932,282.29981844476714,193.69428106034678,289.6664365695796,200.8504243815932,281.45791923050285,209.69036613136814,332.1823468899257,197.27235272097,319.5538586759615,198.74567634593248,328.6042752293025,188.0114613640629,341.44323824683283,193.69428106034678,332.81377130062396,205.69134486361278,,,,,349.8622303894756,161.7021109183042,384.169623370745,184.85433931057185
labeled-data,2023_08_02_Bob-14h_01_21,img310.png,238.10010969589246,194.11523066747895,247.1505262492335,235.57876696999472,,,,,,,,,,,,,,,282.0893436412011,172.0153762930416,289.0350121588814,177.90867079289157,275.1436751235208,184.6438645070058,,,,,322.0795563187544,155.80881641845423,351.9669784251363,165.7011321860595
labeled-data,2023_08_02_Bob-14h_01_21,img322.png,174.8583917635875,251.03283161353738,196.91319300421856,278.79593435174354,,,,,,,,,,,,,,,207.03245474991988,211.5936576302913,212.22181974771541,215.7451496285277,206.7729865000301,223.01026062544148,,,,,239.46598598614204,190.05779288943975,261.5207872267731,189.79832463954997
labeled-data,2023_08_02_Bob-14h_01_21,img337.png,114.74361761482326,316.7792339486071,141.98778385324988,346.0991461861519,,,,,,,,,,,,,,,143.80406160247833,273.1885679671245,151.32864084928187,275.26431396624275,146.3987441013761,285.6430439618338,,,,,175.45918808903116,245.68493347880812,192.3246243318667,251.91217147616277
labeled-data,2023_08_02_Bob-14h_01_21,img343.png,105.92169711857083,285.12410746205427,128.49543485898147,318.076575198056,,,,,,,,,,,,,,,134.9821411062259,249.83642547704454,144.58246635214766,253.987917475281,137.83629185501343,265.1450522205414,,,,,172.86450559013338,227.7816242364135,192.0651560819769,231.93311623464993
labeled-data,2023_08_02_Bob-14h_01_21,img346.png,98.91605437154684,297.3191152068738,120.19245086250858,330.2715829428755,,,,,,,,,,,,,,,131.86852210754856,260.7340919724152,139.91203785413165,265.1450522205414,131.34958560776903,275.26431396624275,,,,,166.6372675927787,236.8630129825557,187.13525933407112,245.16599697902856
labeled-data,2023_08_02_Bob-14h_01_21,img351.png,109.29478436713794,284.34570271238493,126.41968885986324,318.076575198056,,,,,,,,,,,,,,,149.7718313499432,249.0580207273752,159.89109309564452,255.0257904748401,151.58810909917165,266.4423934699903,,,,,188.17313233363024,229.33843373575215,214.119957322608,240.75503673090236
labeled-data,2023_08_02_Bob-14h_01_21,img369.png,176.75652933848005,267.99920296932896,184.54057683517334,302.2490119547796,175.71865633892094,245.9444017286979,166.1183310929992,243.09025097991037,173.9023785896925,235.82513998299657,180.64855308682672,243.34971922980014,172.08610084046404,255.54472697461966,220.6066635698524,245.68493347880812,205.03856857646576,246.20386997858768,221.38506831952174,236.34407648277613,230.46645706566397,245.16599697902856,217.75251282106484,255.28525872472989,,,,,240.58571881136527,211.9540609931371,272.2408452979181,232.4520527344295
labeled-data,2023_08_02_Bob-14h_01_21,img413.png,265.4946708007839,228.3005607361929,263.4189248016657,265.66398872032084,246.2940203089404,213.51087049247562,235.13688556367993,211.17565624346764,249.92657580739723,204.94841824611296,257.97009155398035,217.14342599093249,243.95880605993239,222.33279098872808,300.7823527857936,219.47864023994046,286.51159904185585,219.73810848983024,298.96607503656514,210.65671974368803,311.4205510312745,220.2570449896098,302.0796940352425,228.56002898608267,221.12560006963196,207.28363249512097,253.29966305596434,186.0072360041592,307.26905903303805,193.7912835008525,334.7726935213544,217.92183074060176
labeled-data,2023_08_02_Bob-14h_01_21,img433.png,283.3979800431785,232.19258448453957,276.39233729615455,267.99920296932885,260.0458375530986,215.06767999181426,250.96444880695634,211.4351244933574,264.7162660511146,206.5052277454516,269.38669454913054,217.40289424082226,256.4132820546417,222.33279098872805,313.49629703039267,225.9653464871849,300.00394803612426,225.18694173751555,312.9773605306131,216.6244894911529,323.09662227631446,226.7437512368542,312.71789228072333,234.26833048365776,231.5043300652231,201.05639449776632,268.867758049351,186.0072360041592,318.68566202818823,198.2022437489787,345.4108917668353,228.5600289860826
