scorer,,,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk
labeled-data,2023_07_31_Bob-14h_45_31,img194.png,249.8915545931105,262.5996932528682,278.68069460388966,296.66008425153655,230.83395486766514,236.24343831342247,218.26404866577565,241.1092084560894,227.18462726066497,230.16122563508887,239.75453346255446,236.64891915864473,236.51068670077652,249.21882536053423,282.33002221088987,215.9693960523104,269.3546351637781,224.48449380197746,277.0587712230007,209.07622168353228,290.84511996055693,208.67074083831005,288.4122348892235,224.07901295675524,212.9927976778865,224.48449380197746,231.64491655810963,195.28987294597607,278.68069460388966,171.77198392308605,329.77128110189216,179.47611998230863
labeled-data,2023_07_31_Bob-14h_45_31,img212.png,367.0755188623384,288.95594819231394,,,329.77128110189216,236.64891915864473,318.41781743566935,234.21603408731127,331.39320448278113,230.5667064803111,340.31378307767045,244.3530552178673,326.93291518533647,251.65171043186768,387.3495611234505,251.65171043186768,377.61802083811665,254.8955571936456,389.7824461947839,245.1640169083118,396.67562056356206,253.27363381275663,386.9440802782282,265.03257832420167,281.11357967522315,199.75016224342073,326.5274343401142,186.36929435108675,382.8892718260058,198.533719707754,404.3797566227846,228.5393022541999
labeled-data,2023_07_31_Bob-14h_45_31,img220.png,405.1907183132291,233.40507239686679,388.16052281389494,278.8189270617579,356.9384977317823,206.64333661219882,345.1795532203373,204.61593238608762,360.5878253387825,200.15564308864296,368.69744224322733,211.91458760008797,355.7220551961156,215.15843436186591,,,,,,,,,,,297.3328134841128,196.91179632686504,339.50282138722594,183.9364092797533,,,,
labeled-data,2023_07_31_Bob-14h_45_31,img253.png,374.37417407633876,265.03257832420167,,,337.88089800633696,223.67353211153298,326.5274343401142,220.42968534975506,340.71926392289265,217.18583858797712,350.04532336300423,231.7831490159778,335.8534937802258,234.21603408731127,395.4591780278953,240.2982467656449,386.53859943300597,240.2982467656449,398.297543944451,232.5941107064223,404.3797566227846,241.1092084560894,396.2701397183398,251.65171043186768,290.43963911533467,200.96660477908745,339.0973405420037,184.74737097019778,393.02629295656186,198.93920055297625,416.5441819794519,228.13382140897764
labeled-data,2023_07_31_Bob-14h_45_31,img294.png,237.321648391221,262.5996932528682,259.2176140332221,299.4984501680922,218.66952951099788,237.45988084908922,206.09962330910838,237.86536169431145,216.64212528488667,228.5393022541999,229.21203148677617,238.67632338475593,218.66952951099788,248.81334451531197,276.24780953255623,220.42968534975506,260.839537414111,227.7283405637554,269.76011600900034,213.1310301357547,285.16838812744555,215.56391520708814,280.30261798477864,230.5667064803111,199.61192978555252,227.32285971853315,224.34626134410928,195.28987294597607,276.24780953255623,175.82679237530846,320.85070250700284,194.07343041030933
labeled-data,2023_07_31_Bob-14h_45_31,img314.png,358.1549402674491,219.61872365931058,344.7740723751151,258.1394039554235,311.9301239121135,190.8295836485314,300.98214109111296,191.23506449375364,313.14656644778023,185.15285181542,323.28358757833627,198.93920055297625,310.7136813764468,202.99400900519865,365.85907632667164,211.50910675486574,360.5878253387825,206.64333661219882,367.88648055278287,202.58852815997642,373.9686932311165,215.9693960523104,,,255.56828642622187,186.77477519630898,297.738294329335,166.09525208997465,352.07272758911546,179.0706391370864,,
labeled-data,2023_07_31_Bob-14h_45_31,img348.png,360.99330541061147,208.67073929152332,345.58503329216626,250.84074719463646,313.95752736483144,185.9638119590778,300.57665947249745,185.1528502686333,314.7684890552759,180.2870801259664,325.71647187627644,191.64054379218916,312.74108482916466,194.47890970874485,,,,,,,,,,,256.37924734327305,179.07063759029967,296.521851020275,163.66236547185449,,,,
labeled-data,2023_07_31_Bob-14h_45_31,img383.png,410.461968527725,280.84632974108234,,,379.23994344561237,233.8105516953023,369.50840316027853,226.91737732652422,382.4837902073903,228.13381986219093,385.7276369691682,241.10920690930269,374.37417330294545,242.73113029019163,,,,,,,,,,,315.17396990049815,187.1802544947445,360.182343720167,188.80217787563348,,,,
labeled-data,2023_07_31_Bob-14h_45_31,img394.png,460.33611249006077,276.3860404436377,,,420.19350881305877,231.7831474691911,410.461968527725,224.07901140996853,425.87024064617015,223.67353056474627,427.0866831818369,238.27084099274697,418.5715854321698,239.89276437363594,,,,,,,,,,,360.99330541061147,194.47890970874485,397.081100635391,193.26246717307814,,,,
labeled-data,2023_07_31_Bob-14h_45_31,img414.png,483.404059831642,226.28149835291387,459.07520911830744,264.3966978038046,434.3408775597507,194.65399242557902,427.8531840361948,191.00466481857885,437.58472432152865,189.7882222829121,440.8285710833066,197.4923583421347,434.3408775597507,199.11428172302368,,,,,,,,,,,371.89682739552546,171.13610340268897,403.9298141680826,172.35254593835572,,,,
labeled-data,2023_07_31_Bob-14h_45_31,img432.png,337.02547470641264,193.43754988991228,343.9186490751908,230.74178765035853,307.0198921599668,185.32793298546744,291.2061391962993,186.9498563663564,305.3979687790778,178.43475861668935,318.7788366714118,183.30052875935624,306.2089304695223,192.6265881994678,365.0036530267474,175.1909118549114,354.0556702057468,177.62379692624486,362.5707679554139,168.2977374861333,374.3297124668589,173.56898847402243,368.6529806337475,185.7334138306897,272.9595011612985,191.41014566380107,306.61441131474453,159.37715889124397,358.92144034841374,148.0236952250212,398.25308233497117,173.1635076288002
labeled-data,2023_07_31_Bob-14h_45_31,img449.png,330.94326202807906,190.19370312813436,336.2145130159682,225.47053666246939,300.5321986364109,181.67860537846727,287.1513307440769,182.895047914134,299.72123694596644,174.37995016446692,314.31854737396714,180.46216284280055,300.5321986364109,191.41014566380107,359.32692119363594,173.9744693192447,345.54057245607976,174.78543100968915,356.08307443185805,167.08129495046657,369.86942316941423,172.75802678357795,360.5433637293027,182.08408622368952,262.4169991855202,185.7334138306897,296.88287102941075,154.9168695937993,350.0008617535244,149.64561860591016,391.3599079661931,173.56898847402243
