scorer,,,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk
labeled-data,2023_08_02_Szocsi-13h_53_13,img165.png,130.05366459865678,293.92060653484157,175.77845575594432,311.42666943506026,,,,,,,,,,,,,,,147.29844297797666,246.3668237312625,157.74982381392806,243.49269400137587,155.39826312583898,256.55692004631516,,,,,169.24634273347465,194.89377311420168,201.12305428312658,207.4354301173434
labeled-data,2023_08_02_Szocsi-13h_53_13,img196.png,270.72706468963554,177.9272573662941,286.21332388632004,216.84144714257823,,,,,,,,,,,315.8846697729924,146.76038359323144,303.80362717299295,153.75467141428376,314.40103296246616,140.189992003758,328.60155672036035,141.88557693007374,318.63999527825547,152.90687895112592,,,,,343.86182105720184,111.57699637218019,381.1646894361477,129.59258621428472
labeled-data,2023_08_02_Szocsi-13h_53_13,img205.png,260.1423153203631,159.90116677217827,259.5064709729947,195.93234645638734,252.08828692036343,147.60817605638928,240.85503678352177,148.03207228796822,251.66439068878447,141.03778446691587,256.96309358352113,147.18427982481035,248.69711706773197,153.96661953007322,300.41245732036145,148.24402040375767,286.2119335624673,150.15155344586287,299.56466485720364,141.24973258270532,309.95012253088737,146.12453924586302,301.0483016677299,152.69493083533644,,,312.493499920361,129.8045343300742,339.19896250983356,149.9396053300734,,
labeled-data,2023_08_02_Szocsi-13h_53_13,img229.png,248.69711706773197,160.11311488796773,260.7781596677315,193.38896906691377,234.7085414256273,150.99934590902072,224.32308375194347,151.84713837217856,233.22490461510102,145.0647986669157,242.33867359404803,148.45596851954713,236.61607446773246,156.5099969195468,281.5490750150991,135.52713345638978,272.2233579203626,139.34219954060012,279.21764574141497,129.38063809849527,292.5703770361513,129.1686899827058,285.36414109930945,138.70635519323173,,,,,284.72829675194106,107.97387840375929,319.91168397299225,117.51154361428522
labeled-data,2023_08_02_Szocsi-13h_53_13,img233.png,246.36568779404786,166.89545459323062,257.38698981510004,201.44299746691343,231.31737157299582,153.96661953007322,222.41555070983827,153.96661953007322,230.46957910983798,147.39622794059983,238.52360750983763,153.33077518270483,232.16516403615367,160.74895923533612,279.0056976256255,138.9183033090212,268.8321880677312,144.4289543195473,275.82647588878353,132.77180795112673,288.1194666045725,132.34791171954777,281.3371268993096,144.8528505511262,,,,,282.8207637098359,107.3380340563909,321.8192170150975,120.6907653511272
labeled-data,2023_08_02_Szocsi-13h_53_13,img252.png,240.43114055194283,179.40039342480907,254.20776807825808,213.100143835334,228.56204606773278,159.90116677217827,216.2690553519438,160.96090735112557,226.86646114141706,154.1785676458627,232.8010083835221,160.74895923533612,227.07840925720654,167.31935082480953,276.88621646773083,146.54843547744196,264.80517386773136,153.11882706691537,271.58751357299417,138.70635519323176,286.63582979404623,139.5541476563896,281.12517878352014,150.99934590902072,,,,,284.30440052036215,110.51725579323286,325.42233498351834,126.41336447744277
labeled-data,2023_08_02_Szocsi-13h_53_13,img266.png,293.7222369102974,211.4862903662667,298.38509545766567,246.66967758731795,269.5601517102984,174.60731821889976,255.9954722997726,170.7922521346894,269.3482035945089,169.52056343995258,276.34249141556126,179.69407299784694,268.7123592471405,182.8732947346889,,,,,,,,,,,241.58300042608897,138.57613853469067,271.67963286819304,120.34860057679667,330.8131571734538,118.65301565048095,357.94251599450536,137.72834607153283
labeled-data,2023_08_02_Szocsi-13h_53_13,img285.png,315.65975985006986,280.12034467219365,,,278.01697725881706,235.95565117627223,261.4850242272388,236.8034436394301,273.77801494302776,231.9286369762724,287.3426943535535,238.07513233416688,278.8647697219749,246.34110884995602,336.72660533249893,225.14629727100953,326.12919954302566,231.71668886048292,335.6668647535516,219.21175002890448,347.53595923776163,220.48343872364129,339.481930837762,232.77642943943027,230.96449555355582,175.55043817627467,266.9956752377649,170.25173528153806,324.009718385131,153.5078341341703,364.9157047324978,165.58887673416982
labeled-data,2023_08_02_Szocsi-13h_53_13,img289.png,321.1013093118505,308.50101319839723,,,282.4312002188302,267.21805889638904,269.1056896529921,266.6954898545914,281.386062135235,263.03750656200845,292.8825810547816,269.3083350635793,282.9537692606278,274.7953100024538,340.6976483792595,254.93768641414607,331.0301211060044,261.46979943661574,337.562234128474,250.2345650379679,350.1038911316158,250.2345650379679,343.83306263004494,261.7310839575145,230.69686508087057,194.31967756562773,269.36697417389087,196.409953732818,322.40773191634446,186.21985741776535,363.9519707392514,187.78756454315806
labeled-data,2023_08_02_Szocsi-13h_53_13,img343.png,302.9099167606855,436.9666255955177,,,278.0878872753009,389.9354118337362,266.3300838348555,385.23229045755807,278.61045631709845,383.6645833321653,288.0166990694547,393.33211060542044,279.6555944006936,396.9900938980034,338.96718064471804,389.15155827103985,326.1642391206775,392.28697252182525,338.4446116029204,383.14201429036774,,,,,254.04971135261258,330.62382558971177,284.6200002977705,326.70455777623,342.10259489550344,327.22712681802756,,
labeled-data,2023_08_02_Szocsi-13h_53_13,img414.png,353.1877629280833,250.82980702664878,351.62005580269056,286.88707091068125,320.26591329483625,216.86281930980658,307.20168724989696,214.51125862171753,318.69820616944355,210.59199080823572,330.4560096098889,216.34025026800902,323.1400430247229,225.22392397856777,370.43254130740314,213.72740505902118,362.071436638642,217.1241038307054,368.3422651402129,208.24043012014667,380.8839221433546,210.59199080823572,374.61309364178373,220.5208026023896,277.6765363883341,186.5538148855474,318.1756371276459,171.92188171521542,357.10703074156504,168.2638984226324,391.5965875002048,186.81509940644622
